,Node,Time,Value
227,n_10019,12,-9.094947017729282e-13
228,n_10019,13,-9.094947017729282e-13
229,n_10019,14,-9.094947017729282e-13
230,n_10019,15,-1.8189894035458565e-12
231,n_10019,16,-9.094947017729282e-13
232,n_10019,17,-9.094947017729282e-13
233,n_10019,18,-9.094947017729282e-13
234,n_10019,19,-9.094947017729282e-13
235,n_10019,20,-1.8189894035458565e-12
236,n_10019,21,-9.094947017729282e-13
237,n_10019,22,-9.094947017729282e-13
238,n_10019,23,-1.8189894035458565e-12
239,n_10019,24,-9.094947017729282e-13
240,n_10029,1,0.0
241,n_10029,2,0.0
242,n_10029,3,0.0
243,n_10029,4,0.0
244,n_10029,5,0.0
245,n_10029,6,0.0
246,n_10029,7,0.0
247,n_10029,8,0.0
248,n_10029,9,0.0
249,n_10029,10,0.0
250,n_10029,11,0.0
251,n_10029,12,0.0
252,n_10029,13,0.0
253,n_10029,14,0.0
254,n_10029,15,0.0
255,n_10029,16,0.0
256,n_10029,17,0.0
257,n_10029,18,0.0
258,n_10029,19,0.0
259,n_10029,20,0.0
260,n_10029,21,0.0
261,n_10029,22,0.0
262,n_10029,23,0.0
263,n_10029,24,0.0
264,n_10037,1,0.0
265,n_10037,2,0.0
266,n_10037,3,0.0
267,n_10037,4,0.0
268,n_10037,5,0.0
269,n_10037,6,0.0
270,n_10037,7,0.0
271,n_10037,8,0.0
272,n_10037,9,0.0
273,n_10037,10,0.0
274,n_10037,11,0.0
275,n_10037,12,0.0
276,n_10037,13,0.0
277,n_10037,14,0.0
278,n_10037,15,0.0
279,n_10037,16,0.0
280,n_10037,17,0.0
281,n_10037,18,0.0
282,n_10037,19,0.0
283,n_10037,20,0.0
284,n_10037,21,0.0
285,n_10037,22,0.0
286,n_10037,23,0.0
287,n_10037,24,0.0
288,n_10038,1,0.0
289,n_10038,2,0.0
290,n_10038,3,0.0
291,n_10038,4,0.0
292,n_10038,5,0.0
293,n_10038,6,0.0
294,n_10038,7,0.0
295,n_10038,8,0.0
296,n_10038,9,0.0
297,n_10038,10,0.0
298,n_10038,11,0.0
299,n_10038,12,0.0
300,n_10038,13,0.0
301,n_10038,14,0.0
302,n_10038,15,0.0
303,n_10038,16,0.0
304,n_10038,17,0.0
305,n_10038,18,0.0
306,n_10038,19,0.0
307,n_10038,20,0.0
308,n_10038,21,0.0
309,n_10038,22,0.0
310,n_10038,23,0.0
311,n_10038,24,0.0
312,n_10039,1,0.0
313,n_10039,2,0.0
314,n_10039,3,0.0
315,n_10039,4,0.0
316,n_10039,5,0.0
317,n_10039,6,0.0
318,n_10039,7,0.0
319,n_10039,8,0.0
320,n_10039,9,0.0
321,n_10039,10,0.0
322,n_10039,11,0.0
323,n_10039,12,0.0
324,n_10039,13,0.0
325,n_10039,14,0.0
326,n_10039,15,0.0
327,n_10039,16,0.0
328,n_10039,17,0.0
329,n_10039,18,0.0
330,n_10039,19,0.0
331,n_10039,20,0.0
332,n_10039,21,0.0
333,n_10039,22,0.0
334,n_10039,23,0.0
335,n_10039,24,0.0
336,n_10048,1,0.0
337,n_10048,2,0.0
338,n_10048,3,0.0
339,n_10048,4,0.0
340,n_10048,5,0.0
341,n_10048,6,0.0
342,n_10048,7,0.0
343,n_10048,8,0.0
344,n_10048,9,0.0
345,n_10048,10,0.0
346,n_10048,11,0.0
347,n_10048,12,0.0
348,n_10048,13,0.0
349,n_10048,14,0.0
350,n_10048,15,0.0
351,n_10048,16,0.0
352,n_10048,17,0.0
353,n_10048,18,0.0
354,n_10048,19,0.0
355,n_10048,20,0.0
356,n_10048,21,0.0
357,n_10048,22,0.0
358,n_10048,23,0.0
359,n_10048,24,0.0
360,n_10051,1,0.0
361,n_10051,2,0.0
362,n_10051,3,0.0
363,n_10051,4,0.0
364,n_10051,5,0.0
365,n_10051,6,0.0
366,n_10051,7,0.0
367,n_10051,8,0.0
368,n_10051,9,0.0
369,n_10051,10,0.0
370,n_10051,11,0.0
371,n_10051,12,0.0
372,n_10051,13,0.0
373,n_10051,14,0.0
374,n_10051,15,0.0
375,n_10051,16,0.0
376,n_10051,17,0.0
377,n_10051,18,0.0
378,n_10051,19,0.0
379,n_10051,20,0.0
380,n_10051,21,0.0
381,n_10051,22,0.0
382,n_10051,23,0.0
383,n_10051,24,0.0
384,n_10052,1,0.0
385,n_10052,2,0.0
386,n_10052,3,0.0
387,n_10052,4,0.0
388,n_10052,5,0.0
389,n_10052,6,0.0
390,n_10052,7,0.0
391,n_10052,8,0.0
392,n_10052,9,0.0
393,n_10052,10,0.0
394,n_10052,11,0.0
395,n_10052,12,0.0
396,n_10052,13,0.0
397,n_10052,14,0.0
398,n_10052,15,0.0
399,n_10052,16,0.0
400,n_10052,17,0.0
401,n_10052,18,0.0
402,n_10052,19,0.0
403,n_10052,20,0.0
404,n_10052,21,0.0
405,n_10052,22,0.0
406,n_10052,23,0.0
407,n_10052,24,0.0
408,n_10053,1,0.0
409,n_10053,2,0.0
410,n_10053,3,0.0
411,n_10053,4,0.0
412,n_10053,5,0.0
413,n_10053,6,0.0
414,n_10053,7,0.0
415,n_10053,8,0.0
416,n_10053,9,0.0
417,n_10053,10,0.0
418,n_10053,11,0.0
419,n_10053,12,0.0
420,n_10053,13,0.0
421,n_10053,14,0.0
422,n_10053,15,0.0
423,n_10053,16,0.0
424,n_10053,17,0.0
425,n_10053,18,0.0
426,n_10053,19,0.0
427,n_10053,20,0.0
428,n_10053,21,0.0
429,n_10053,22,0.0
430,n_10053,23,0.0
431,n_10053,24,0.0
432,n_10054,1,0.0
433,n_10054,2,0.0
434,n_10054,3,0.0
435,n_10054,4,0.0
436,n_10054,5,0.0
437,n_10054,6,0.0
438,n_10054,7,0.0
439,n_10054,8,0.0
440,n_10054,9,0.0
441,n_10054,10,0.0
442,n_10054,11,0.0
443,n_10054,12,0.0
444,n_10054,13,0.0
445,n_10054,14,0.0
446,n_10054,15,0.0
447,n_10054,16,0.0
448,n_10054,17,0.0
449,n_10054,18,0.0
450,n_10054,19,0.0
451,n_10054,20,0.0
452,n_10054,21,0.0
453,n_10054,22,0.0
454,n_10054,23,0.0
455,n_10054,24,0.0
456,n_10058,1,0.0
457,n_10058,2,0.0
458,n_10058,3,0.0
459,n_10058,4,-6.410427744185654e-13
460,n_10058,5,-6.687983500341943e-13
461,n_10058,6,-6.179501355063621e-13
462,n_10058,7,-6.845635169838715e-13
463,n_10058,8,-1.213473765915296e-12
464,n_10058,9,-9.114931032172535e-13
465,n_10058,10,-1.3511414209688155e-12
466,n_10058,11,-9.825473767932635e-13
467,n_10058,12,-1.3353762540191383e-12
468,n_10058,13,0.0
469,n_10058,14,0.0
470,n_10058,15,0.0
471,n_10058,16,0.0
472,n_10058,17,0.0
473,n_10058,18,0.0
474,n_10058,19,0.0
475,n_10058,20,0.0
476,n_10058,21,0.0
477,n_10058,22,0.0
478,n_10058,23,0.0
479,n_10058,24,0.0
480,n_10123,1,0.0
481,n_10123,2,0.0
482,n_10123,3,0.0
483,n_10123,4,0.0
484,n_10123,5,0.0
485,n_10123,6,0.0
486,n_10123,7,0.0
487,n_10123,8,0.0
488,n_10123,9,0.0
489,n_10123,10,0.0
490,n_10123,11,0.0
491,n_10123,12,0.0
492,n_10123,13,0.0
493,n_10123,14,0.0
494,n_10123,15,0.0
495,n_10123,16,0.0
496,n_10123,17,0.0
497,n_10123,18,0.0
498,n_10123,19,0.0
499,n_10123,20,0.0
500,n_10123,21,0.0
501,n_10123,22,0.0
502,n_10123,23,0.0
503,n_10123,24,0.0
504,n_10124,1,0.0
505,n_10124,2,0.0
506,n_10124,3,0.0
507,n_10124,4,0.0
508,n_10124,5,0.0
509,n_10124,6,0.0
510,n_10124,7,0.0
511,n_10124,8,0.0
512,n_10124,9,0.0
513,n_10124,10,0.0
514,n_10124,11,0.0
515,n_10124,12,0.0
516,n_10124,13,0.0
517,n_10124,14,0.0
518,n_10124,15,0.0
519,n_10124,16,0.0
520,n_10124,17,0.0
521,n_10124,18,0.0
522,n_10124,19,0.0
523,n_10124,20,0.0
524,n_10124,21,0.0
525,n_10124,22,0.0
526,n_10124,23,0.0
527,n_10124,24,0.0
528,n_10125,1,0.0
529,n_10125,2,0.0
530,n_10125,3,0.0
531,n_10125,4,0.0
532,n_10125,5,0.0
533,n_10125,6,0.0
534,n_10125,7,0.0
535,n_10125,8,0.0
536,n_10125,9,0.0
537,n_10125,10,0.0
538,n_10125,11,0.0
539,n_10125,12,0.0
540,n_10125,13,0.0
541,n_10125,14,0.0
542,n_10125,15,0.0
543,n_10125,16,0.0
544,n_10125,17,0.0
545,n_10125,18,0.0
546,n_10125,19,0.0
547,n_10125,20,0.0
548,n_10125,21,0.0
549,n_10125,22,0.0
550,n_10125,23,0.0
551,n_10125,24,0.0
552,n_10126,1,0.0
553,n_10126,2,0.0
554,n_10126,3,0.0
555,n_10126,4,0.0
556,n_10126,5,0.0
557,n_10126,6,0.0
558,n_10126,7,0.0
559,n_10126,8,0.0
560,n_10126,9,0.0
561,n_10126,10,0.0
562,n_10126,11,0.0
563,n_10126,12,0.0
564,n_10126,13,0.0
565,n_10126,14,0.0
566,n_10126,15,0.0
567,n_10126,16,0.0
568,n_10126,17,0.0
569,n_10126,18,0.0
570,n_10126,19,0.0
571,n_10126,20,0.0
572,n_10126,21,0.0
573,n_10126,22,0.0
574,n_10126,23,0.0
575,n_10126,24,0.0
576,n_10127,1,-9.094947017729282e-13
577,n_10127,2,-9.094947017729282e-13
578,n_10127,3,-9.094947017729282e-13
579,n_10127,4,-9.094947017729282e-13
580,n_10127,5,-9.094947017729282e-13
581,n_10127,6,-9.094947017729282e-13
582,n_10127,7,-9.094947017729282e-13
583,n_10127,8,-9.094947017729282e-13
584,n_10127,9,-9.094947017729282e-13
585,n_10127,10,-9.094947017729282e-13
586,n_10127,11,-9.094947017729282e-13
587,n_10127,12,-9.094947017729282e-13
588,n_10127,13,-9.094947017729282e-13
589,n_10127,14,-9.094947017729282e-13
590,n_10127,15,-9.094947017729282e-13
591,n_10127,16,-9.094947017729282e-13
592,n_10127,17,-9.094947017729282e-13
593,n_10127,18,-9.094947017729282e-13
594,n_10127,19,-9.094947017729282e-13
595,n_10127,20,-9.094947017729282e-13
596,n_10127,21,-9.094947017729282e-13
597,n_10127,22,-9.094947017729282e-13
598,n_10127,23,-9.094947017729282e-13
599,n_10127,24,-9.094947017729282e-13
600,n_10707,1,0.0
601,n_10707,2,0.0
602,n_10707,3,0.0
603,n_10707,4,-9.094947017729282e-13
604,n_10707,5,-9.094947017729282e-13
605,n_10707,6,-9.094947017729282e-13
606,n_10707,7,-9.094947017729282e-13
607,n_10707,8,-9.094947017729282e-13
608,n_10707,9,-9.094947017729282e-13
609,n_10707,10,-9.094947017729282e-13
610,n_10707,11,-9.094947017729282e-13
611,n_10707,12,-9.094947017729282e-13
612,n_10707,13,0.0
613,n_10707,14,0.0
614,n_10707,15,0.0
615,n_10707,16,0.0
616,n_10707,17,0.0
617,n_10707,18,0.0
618,n_10707,19,0.0
619,n_10707,20,0.0
620,n_10707,21,0.0
621,n_10707,22,0.0
622,n_10707,23,0.0
623,n_10707,24,0.0
624,n_10835,1,-4.036770917537069e-13
625,n_10835,2,-5.435651928564766e-13
626,n_10835,3,-4.729550084903167e-13
627,n_10835,4,-3.7214675785435247e-13
628,n_10835,5,-4.618527782440651e-13
629,n_10835,6,-4.942712905631197e-13
630,n_10835,7,-4.3298697960381105e-13
631,n_10835,8,-4.662936703425657e-13
632,n_10835,9,-5.639932965095795e-13
633,n_10835,10,-3.517186542012496e-13
634,n_10835,11,-5.10702591327572e-13
635,n_10835,12,-3.9124259387790516e-13
636,n_10835,13,-5.058176100192213e-13
637,n_10835,14,-5.262457136723242e-13
638,n_10835,15,-4.1522341120980855e-13
639,n_10835,16,-5.435651928564766e-13
640,n_10835,17,-4.831690603168681e-13
641,n_10835,18,-3.810285420513537e-13
642,n_10835,19,-4.0589753780295723e-13
643,n_10835,20,-3.82804898890754e-13
644,n_10835,21,-4.04121180963557e-13
645,n_10835,22,-4.5297099404706387e-13
646,n_10835,23,-3.455014052633487e-13
647,n_10835,24,-5.657696533489798e-13
648,n_10836,1,-4.32542890393961e-13
649,n_10836,2,-3.519406988061746e-13
650,n_10836,3,-4.1011638529653283e-13
651,n_10836,4,-4.911626660941693e-13
652,n_10836,5,-3.4772185131259903e-13
653,n_10836,6,-4.827249711070181e-13
654,n_10836,7,-5.39124300757976e-13
655,n_10836,8,-5.613287612504791e-13
656,n_10836,9,-3.97237798210881e-13
657,n_10836,10,-5.595524044110789e-13
658,n_10836,11,-5.664357871637549e-13
659,n_10836,12,-4.3787196091216174e-13
660,n_10836,13,-5.080380560684716e-13
661,n_10836,14,-5.17585974080248e-13
662,n_10836,15,-5.113687251423471e-13
663,n_10836,16,-4.474198789239381e-13
664,n_10836,17,-4.092282068768327e-13
665,n_10836,18,-4.989342272665453e-13
666,n_10836,19,-4.860556401808935e-13
667,n_10836,20,-5.173639294753229e-13
668,n_10836,21,-5.124789481669723e-13
669,n_10836,22,-4.60964599824365e-13
670,n_10836,23,-3.5416114485542494e-13
671,n_10836,24,-4.3520742565306136e-13
672,n_10875,1,0.0
673,n_10875,2,0.0
674,n_10875,3,0.0
675,n_10875,4,0.0
676,n_10875,5,0.0
677,n_10875,6,0.0
678,n_10875,7,0.0
679,n_10875,8,0.0
680,n_10875,9,0.0
681,n_10875,10,0.0
682,n_10875,11,0.0
683,n_10875,12,0.0
684,n_10875,13,0.0
685,n_10875,14,0.0
686,n_10875,15,0.0
687,n_10875,16,0.0
688,n_10875,17,0.0
689,n_10875,18,0.0
690,n_10875,19,0.0
691,n_10875,20,0.0
692,n_10875,21,0.0
693,n_10875,22,0.0
694,n_10875,23,0.0
695,n_10875,24,0.0
696,n_11742,1,0.0
697,n_11742,2,0.0
698,n_11742,3,0.0
699,n_11742,4,0.0
700,n_11742,5,0.0
701,n_11742,6,0.0
702,n_11742,7,0.0
703,n_11742,8,0.0
704,n_11742,9,0.0
705,n_11742,10,0.0
706,n_11742,11,0.0
707,n_11742,12,0.0
708,n_11742,13,0.0
709,n_11742,14,0.0
710,n_11742,15,0.0
711,n_11742,16,0.0
712,n_11742,17,0.0
713,n_11742,18,0.0
714,n_11742,19,0.0
715,n_11742,20,0.0
716,n_11742,21,0.0
717,n_11742,22,0.0
718,n_11742,23,0.0
719,n_11742,24,0.0
720,n_11856,1,-1.1461942506230116e-12
721,n_11856,2,-8.22897305852166e-13
722,n_11856,3,-1.2514433933574765e-12
723,n_11856,4,-6.372680161348399e-13
724,n_11856,5,-1.1357581541915351e-12
725,n_11856,6,-6.417089082333405e-13
726,n_11856,7,-7.502887200416808e-13
727,n_11856,8,-8.710809851208978e-13
728,n_11856,9,-8.151257446797899e-13
729,n_11856,10,-1.2210232824827472e-12
730,n_11856,11,-1.056488230233299e-12
731,n_11856,12,-8.471001677889944e-13
732,n_11856,13,-9.197087535994797e-13
733,n_11856,14,-9.416911694870578e-13
734,n_11856,15,-1.1723955140041653e-12
735,n_11856,16,-7.245315458703772e-13
736,n_11856,17,-7.951417302365371e-13
737,n_11856,18,-1.2352341371979492e-12
738,n_11856,19,-1.1037837310823306e-12
739,n_11856,20,-1.2096990076315706e-12
740,n_11856,21,-1.163513729807164e-12
741,n_11856,22,-8.917311333789257e-13
742,n_11856,23,-9.052758542793526e-13
743,n_11856,24,-6.783462680459706e-13
744,n_12162,1,-4.547473508864641e-13
745,n_12162,2,-4.547473508864641e-13
746,n_12162,3,-4.547473508864641e-13
747,n_12162,4,-4.547473508864641e-13
748,n_12162,5,-4.547473508864641e-13
749,n_12162,6,-4.547473508864641e-13
750,n_12162,7,-4.547473508864641e-13
751,n_12162,8,-4.547473508864641e-13
752,n_12162,9,-4.547473508864641e-13
753,n_12162,10,-4.547473508864641e-13
754,n_12162,11,-4.547473508864641e-13
755,n_12162,12,-4.547473508864641e-13
756,n_12162,13,-4.547473508864641e-13
757,n_12162,14,-4.547473508864641e-13
758,n_12162,15,-4.547473508864641e-13
759,n_12162,16,-4.547473508864641e-13
760,n_12162,17,-4.547473508864641e-13
761,n_12162,18,-4.547473508864641e-13
762,n_12162,19,-4.547473508864641e-13
763,n_12162,20,-4.547473508864641e-13
764,n_12162,21,-4.547473508864641e-13
765,n_12162,22,-4.547473508864641e-13
766,n_12162,23,-4.547473508864641e-13
767,n_12162,24,-4.547473508864641e-13
768,n_12414,1,0.0
769,n_12414,2,0.0
770,n_12414,3,0.0
771,n_12414,4,-9.094947017729282e-13
772,n_12414,5,-9.094947017729282e-13
773,n_12414,6,-9.094947017729282e-13
774,n_12414,7,-9.094947017729282e-13
775,n_12414,8,-9.094947017729282e-13
776,n_12414,9,-9.094947017729282e-13
777,n_12414,10,-9.094947017729282e-13
778,n_12414,11,-9.094947017729282e-13
779,n_12414,12,-9.094947017729282e-13
780,n_12414,13,0.0
781,n_12414,14,0.0
782,n_12414,15,0.0
783,n_12414,16,0.0
784,n_12414,17,0.0
785,n_12414,18,0.0
786,n_12414,19,0.0
787,n_12414,20,0.0
788,n_12414,21,0.0
789,n_12414,22,0.0
790,n_12414,23,0.0
791,n_12414,24,0.0
792,n_12417,1,-1.5276668818842154e-13
793,n_12417,2,-1.4210854715202004e-13
794,n_12417,3,-2.7711166694643907e-13
795,n_12417,4,-2.5934809855243657e-13
796,n_12417,5,-1.4921397450962104e-13
797,n_12417,6,-2.2026824808563106e-13
798,n_12417,7,-1.3500311979441904e-13
799,n_12417,8,-2.5934809855243657e-13
800,n_12417,9,-1.3145040611561853e-13
801,n_12417,10,-1.8118839761882555e-13
802,n_12417,11,-1.3855583347321954e-13
803,n_12417,12,-1.1723955140041653e-13
804,n_12417,13,-2.7000623958883807e-13
805,n_12417,14,-2.2026824808563106e-13
806,n_12417,15,-1.4566126083082054e-13
807,n_12417,16,-1.3145040611561853e-13
808,n_12417,17,-1.7763568394002505e-13
809,n_12417,18,-1.7053025658242404e-13
810,n_12417,19,-2.2026824808563106e-13
811,n_12417,20,-2.1671553440683056e-13
812,n_12417,21,-2.4513724383723456e-13
813,n_12417,22,-2.948752353404416e-13
814,n_12417,23,-3.304023721284466e-13
815,n_12417,24,-3.126388037344441e-13
816,n_12430,1,0.0
817,n_12430,2,0.0
818,n_12430,3,0.0
819,n_12430,4,-1.4210854715202004e-12
820,n_12430,5,-1.5916157281026244e-12
821,n_12430,6,-1.3073986337985843e-12
822,n_12430,7,-1.0800249583553523e-12
823,n_12430,8,-6.252776074688882e-13
824,n_12430,9,-9.094947017729282e-13
825,n_12430,10,-1.2505552149377763e-12
826,n_12430,11,-1.1368683772161603e-12
827,n_12430,12,-9.094947017729282e-13
828,n_12430,13,0.0
829,n_12430,14,0.0
830,n_12430,15,0.0
831,n_12430,16,0.0
832,n_12430,17,0.0
833,n_12430,18,0.0
834,n_12430,19,0.0
835,n_12430,20,0.0
836,n_12430,21,0.0
837,n_12430,22,0.0
838,n_12430,23,0.0
839,n_12430,24,0.0
840,n_12432,1,-1.6484591469634324e-12
841,n_12432,2,-1.5916157281026244e-12
842,n_12432,3,-1.4779288903810084e-12
843,n_12432,4,-1.6484591469634324e-12
844,n_12432,5,-1.7053025658242404e-12
845,n_12432,6,-1.5347723092418164e-12
846,n_12432,7,-3.126388037344441e-12
847,n_12432,8,-2.2168933355715126e-12
848,n_12432,9,-2.7284841053187847e-12
849,n_12432,10,-3.410605131648481e-12
850,n_12432,11,-3.183231456205249e-12
851,n_12432,12,-2.2737367544323206e-12
852,n_12432,13,-1.5347723092418164e-12
853,n_12432,14,-2.2737367544323206e-12
854,n_12432,15,-1.5916157281026244e-12
855,n_12432,16,-1.3642420526593924e-12
856,n_12432,17,-1.5347723092418164e-12
857,n_12432,18,-1.5347723092418164e-12
858,n_12432,19,-2.0463630789890885e-12
859,n_12432,20,-2.0463630789890885e-12
860,n_12432,21,-1.5347723092418164e-12
861,n_12432,22,-2.0463630789890885e-12
862,n_12432,23,-1.4779288903810084e-12
863,n_12432,24,-1.5916157281026244e-12
864,n_12439,1,0.0
865,n_12439,2,0.0
866,n_12439,3,0.0
867,n_12439,4,0.0
868,n_12439,5,0.0
869,n_12439,6,0.0
870,n_12439,7,0.0
871,n_12439,8,0.0
872,n_12439,9,0.0
873,n_12439,10,0.0
874,n_12439,11,0.0
875,n_12439,12,0.0
876,n_12439,13,0.0
877,n_12439,14,0.0
878,n_12439,15,0.0
879,n_12439,16,0.0
880,n_12439,17,0.0
881,n_12439,18,0.0
882,n_12439,19,0.0
883,n_12439,20,0.0
884,n_12439,21,0.0
885,n_12439,22,0.0
886,n_12439,23,0.0
887,n_12439,24,0.0
888,n_13301,1,-7.275957614183426e-12
889,n_13301,2,-7.275957614183426e-12
890,n_13301,3,-7.275957614183426e-12
891,n_13301,4,-7.275957614183426e-12
892,n_13301,5,-7.275957614183426e-12
893,n_13301,6,-7.275957614183426e-12
894,n_13301,7,-7.275957614183426e-12
895,n_13301,8,-7.275957614183426e-12
896,n_13301,9,-7.275957614183426e-12
897,n_13301,10,-7.275957614183426e-12
898,n_13301,11,-7.275957614183426e-12
899,n_13301,12,-7.275957614183426e-12
900,n_13301,13,-7.275957614183426e-12
